osmid,highway,name,impact_score,vulnerability,latitude,longitude
226990525,secondary,Haridwar Road,26.47005330530712,0.5294010661061423,30.315196380708354,78.04007881994269
226990525,secondary,Haridwar Road,47.04777088182336,0.9409554176364673,30.315414650085472,78.03869250003861
226990525,secondary,Haridwar Road,37.44917439540243,0.7489834879080486,30.315414650085472,78.03869250003861
1096674973,residential,,58.79149243456996,1.1758298486913992,30.312898100023116,78.02956255004084
1096674973,residential,,30.369270044148998,0.60738540088298,30.312898100023116,78.02956255004084
1096674972,residential,,42.81443590343777,0.8562887180687554,30.312930600017676,78.02970469994924
1096674972,residential,,38.55073410764271,0.7710146821528543,30.312930600017676,78.02970469994924
709516306,residential,,46.795326343646686,0.9359065268729337,30.312949700033105,78.02986330006253
709516306,residential,,48.58425129618496,0.9716850259236992,30.312949700033105,78.02986330006253
1096674974,residential,,65.48263030265062,1.3096526060530125,30.313023650022796,78.02955044994349
1096674974,residential,,69.28247824155831,1.3856495648311662,30.313023650022796,78.02955044994349
1096674973,residential,,61.764751987690794,1.2352950397538158,30.31303700008571,78.0293231001513
1096674973,residential,,68.61013387764294,1.3722026775528589,30.31303700008571,78.0293231001513
725791128,residential,,28.64572814999771,0.5729145629999541,30.31259400100092,78.02645650259592
725791128,residential,,40.758890917427024,0.8151778183485405,30.31259400100092,78.02645650259592
226934891,residential,,68.50790919530084,1.3701581839060168,30.313369807514608,78.02659826930706
226934891,residential,,70.38472925943698,1.4076945851887397,30.3133698075146,78.02659826930706
"[226934891, 1096673764, 1096673763]",residential,,38.784029366969605,0.775680587339392,30.314174269249385,78.02528769612584
"[226934891, 1096673763, 1096673764]",residential,,45.29905109580875,0.905981021916175,30.314174269249385,78.02528769612584
1096673763,residential,,66.40580008946674,1.3281160017893348,30.314372650014153,78.02484975001973
1096673763,residential,,27.46378268534828,0.5492756537069656,30.314372650014153,78.02484975001973
31537026,primary,Saharanpur road,61.26968780797911,1.2253937561595822,30.31483739168592,78.02510853022754
1043381285,residential,,36.61383147632943,0.7322766295265887,30.31548740035402,78.02511535073332
725799821,residential,,30.476638118399958,0.6095327623679991,30.31292951509725,78.02825977976819
226934893,residential,,31.531595938756656,0.6306319187751331,30.312901100013637,78.02748859988893
226934893,residential,,35.4425397401221,0.7088507948024421,30.312901100013637,78.02748859988893
226934893,residential,,63.805827119356216,1.2761165423871244,30.313991461432032,78.02764927144554
226934893,residential,,57.37329977421527,1.1474659954843054,30.313991461432025,78.02764927144554
226934892,residential,,37.48347027669542,0.7496694055339084,30.31450258385371,78.02666903150696
226934892,residential,,46.7107143299622,0.934214286599244,30.31450258385371,78.02666903150696
226934893,residential,,37.892968796346096,0.7578593759269219,30.315174778374136,78.02779601780756
226934893,residential,,59.293476128295865,1.1858695225659173,30.315174778374143,78.02779601780756
403568784,residential,,62.249218280662724,1.2449843656132544,30.31530039565866,78.02828925581625
226993456,residential,,45.26304522725731,0.9052609045451462,30.310700400563057,78.02327259863871
726637505,primary,Saharanpur road,59.90591944833146,1.1981183889666291,30.312572202820743,78.02355571368203
31537026,primary,Saharanpur road,64.86971040197244,1.297394208039449,30.313129091260926,78.02387566661992
"[359170193, 1043381285]",residential,,38.49257071700755,0.769851414340151,30.31615357459897,78.02413633291766
"[359170193, 1043381285]",residential,,36.44471025289306,0.7288942050578612,30.31615357459897,78.02413633291766
1096510845,residential,,33.0391695604502,0.660783391209004,30.31691295033939,78.0237534991424
1096510845,residential,,70.87439840316357,1.4174879680632713,30.31691295033939,78.0237534991424
359170193,residential,,66.87098620409664,1.3374197240819328,30.31704440473087,78.02286884087788
359170193,residential,,64.20608939910751,1.2841217879821503,30.31704440473087,78.02286884087788
1096510845,residential,,60.66862378867563,1.2133724757735127,30.317551250435,78.02432779895143
709516306,residential,,26.027938240535814,0.5205587648107163,30.313304900931918,78.02984028126916
709516306,residential,,62.52982775008391,1.2505965550016782,30.313304900931918,78.02984028126916
725791119,residential,,26.704471452621902,0.5340894290524381,30.313780237941863,78.03078901774632
725791119,residential,,37.10693623203839,0.7421387246407678,30.313780237941863,78.03078901774632
709516306,residential,,29.81304702680379,0.5962609405360758,30.3143178721457,78.03014444918347
709516306,residential,,65.54602405064327,1.3109204810128654,30.314317872145708,78.03014444918347
226934892,residential,,52.37483938374382,1.0474967876748764,30.314970297967,78.0285938886303
226934892,residential,,68.33384622067446,1.3666769244134893,30.314970297967,78.0285938886303
725791120,residential,,63.961936257066434,1.2792387251413286,30.315392635805228,78.03027174568412
725791120,residential,,56.05143200200694,1.1210286400401388,30.315392635805235,78.03027174568413
226934892,residential,,36.33542027531138,0.7267084055062276,30.31540818829747,78.02964225902086
226934892,residential,,42.572709344974506,0.8514541868994902,30.31540818829747,78.02964225902086
709530357,residential,,54.73179858261788,1.0946359716523575,30.31544038626436,78.02910148211902
709530357,residential,,48.890974410360855,0.9778194882072171,30.31544038626436,78.02910148211902
226934892,residential,,36.48581194695788,0.7297162389391576,30.3156649500076,78.02993794998477
226934892,residential,,36.04970465063287,0.7209940930126574,30.3156649500076,78.02993794998477
725791114,residential,,37.57673524780004,0.7515347049560007,30.31572715000486,78.02994125001015
725791114,residential,,46.948151362964076,0.9389630272592815,30.31572715000486,78.02994125001015
709530357,residential,,65.77846025397203,1.3155692050794405,30.31575595002086,78.0287616500559
709530357,residential,,34.87046111690878,0.6974092223381756,30.31575595002086,78.0287616500559
403568784,residential,,58.63898124424324,1.1727796248848648,30.315300395658657,78.02828925581625
726637505,primary,Saharanpur road,27.752146021121955,0.5550429204224391,30.31617340588833,78.02667337987265
725799820,residential,,62.57002788090684,1.2514005576181368,30.316142745268905,78.02787863874386
725799820,residential,,48.41954762027814,0.9683909524055627,30.316142745268913,78.02787863874386
31537026,primary,Saharanpur road,46.999092284125545,0.9399818456825109,30.316559549538862,78.02673446790415
709516307,residential,,64.36317804124354,1.2872635608248708,30.316979724294804,78.02697093936487
709516307,residential,,57.45907414482365,1.149181482896473,30.31697972429481,78.02697093936487
31537026,primary,Saharanpur road,54.37199499722255,1.087439899944451,30.31700348788747,78.02745480973046
358494879,residential,,43.824453245536496,0.8764890649107299,30.317327679621116,78.02769215170443
358494879,residential,,43.39189177092296,0.8678378354184592,30.317327679621116,78.02769215170443
725791113,residential,,51.26942527356457,1.0253885054712915,30.31581590000506,78.02993354997919
725791113,residential,,64.68465563596165,1.2936931127192328,30.31581590000506,78.02993354997919
725791114,residential,,64.79405474622737,1.2958810949245474,30.315880800118602,78.02971630024791
725791114,residential,,63.25842688458059,1.2651685376916117,30.315880800118602,78.02971630024791
725791115,residential,,45.69491711833182,0.9138983423666365,30.315915000276597,78.02908869942378
725791115,residential,,33.373531831523415,0.6674706366304682,30.315915000276597,78.02908869942378
226934893,residential,,63.695788717690284,1.2739157743538057,30.316153115585603,78.02846118179433
226934893,residential,,53.95319499547932,1.0790638999095865,30.316153115585603,78.02846118179433
726111177,residential,,31.747083216156458,0.6349416643231292,30.31621921517993,78.03019349335528
726111177,residential,,35.87215790068205,0.717443158013641,30.31621921517993,78.03019349335528
1043381285,residential,,72.76292600678096,1.4552585201356192,30.31548740035402,78.02511535073332
31537026,primary,Saharanpur road,67.80922608987878,1.3561845217975756,30.315587947223516,78.02570022512727
1096513640,residential,,57.257978148244874,1.1451595629648974,30.316024750414563,78.0250911990154
1096513640,residential,,59.499890513780194,1.189997810275604,30.316024750414563,78.0250911990154
31537026,primary,Saharanpur road,50.21473989499312,1.0042947978998624,30.316092350176103,78.0261703496109
226934899,residential,,41.09856842391213,0.8219713684782425,30.31612135028503,78.02568210066633
226934899,residential,,31.16663062396741,0.6233326124793482,30.31612135028503,78.02568210066633
226934899,residential,,44.718313886584234,0.8943662777316846,30.31678690967466,78.02471093246447
226934899,residential,,37.02787636596567,0.7405575273193133,30.31678690967466,78.02471093246447
226934894,residential,,71.73878446681627,1.4347756893363253,30.31714019602799,78.02562971341047
226934894,residential,,43.139055442617746,0.8627811088523549,30.31714019602799,78.02562971341047
709516307,residential,,30.8357029009394,0.616714058018788,30.318144678274315,78.02641179296597
709516307,residential,,50.17997952743812,1.0035995905487625,30.318144678274315,78.02641179296597
1096510845,residential,,35.446167822844274,0.7089233564568855,30.31835045995253,78.02504307830635
1096510845,residential,,59.144903441977206,1.182898068839544,30.31835045995253,78.02504307830635
226997389,residential,,62.42038872545051,1.24840777450901,30.318688966042963,78.02456105379059
226997389,residential,,46.85206838961968,0.9370413677923937,30.318688966042963,78.02456105379059
725799810,residential,,64.49106854744177,1.2898213709488355,30.318987250212352,78.02521570046466
725799810,residential,,51.426966732940805,1.028539334658816,30.318987250212352,78.02521570046466
226997389,residential,,29.54909149450897,0.5909818298901794,30.3192850751031,78.02504881512328
709516306,residential,,67.52485813505184,1.350497162701037,30.313056150017925,78.02969260003441
709516306,residential,,50.58870051749334,1.011774010349867,30.313056150017925,78.02969260003441
709516306,residential,,61.27763060876028,1.2255526121752056,30.313120250002214,78.0296425499958
709516306,residential,,49.36693944204789,0.9873387888409577,30.313120250002214,78.0296425499958
709516306,residential,,72.83852388038179,1.4567704776076358,30.31318630001463,78.0297222499724
709516306,residential,,32.6242605878481,0.652485211756962,30.31318630001463,78.0297222499724
709530366,residential,,35.08511235662113,0.7017022471324226,30.313208763838354,78.03053331052188
709530366,residential,,49.84876795696944,0.9969753591393888,30.313208763838354,78.03053331052188
1096674975,residential,,58.4402083037738,1.168804166075476,30.313250350122626,78.02947620022077
1096674975,residential,,40.1152179632961,0.8023043592659219,30.313250350122626,78.02947620022077
726111178,residential,,28.172164534723386,0.5634432906944677,30.313682815921076,78.03784776951296
726111178,residential,,42.111141871363664,0.8422228374272733,30.313682815921076,78.03784776951296
"[1043382905, 403075370]",residential,,60.31300761712055,1.206260152342411,30.313735640704962,78.03587312998188
"[1043382905, 403075370]",residential,,34.57458090292613,0.6914916180585227,30.313735640704962,78.03587312998188
226991560,residential,,36.55788584078908,0.7311577168157817,30.313837120583592,78.03734087371004
226991560,residential,,41.303510693930406,0.8260702138786081,30.313837120583592,78.03734087371004
1290148365,residential,Tyagi Road,64.34567436116762,1.2869134872233525,30.313906882225734,78.03659199881427
1290148365,residential,Tyagi Road,60.64349957859212,1.2128699915718424,30.313906882225734,78.03659199881427
226991551,residential,,49.34098869971641,0.9868197739943282,30.313979800001903,78.03808735000148
226991551,residential,,73.8344828073014,1.476689656146028,30.313979800001903,78.03808735000148
226991551,residential,,32.01737003737872,0.6403474007475743,30.314017133685898,78.03790278045622
226991551,residential,,64.39828526246008,1.2879657052492015,30.314017133685898,78.03790278045622
226991551,residential,,38.80570439158337,0.7761140878316674,30.314077400061144,78.03761195004344
226991551,residential,,73.14551140817667,1.4629102281635333,30.314077400061144,78.03761195004344
226991551,residential,,36.532409498469974,0.7306481899693995,30.31419545042453,78.03714210034552
226991551,residential,,41.169782252126645,0.8233956450425329,30.31419545042453,78.03714210034552
1290148365,residential,Tyagi Road,73.29100936763886,1.4658201873527772,30.314594300146574,78.03696659944389
1290148365,residential,Tyagi Road,46.86414373975128,0.9372828747950256,30.314594300146574,78.03696659944389
"[226991529, 1043382903]",residential,,70.4730185927028,1.409460371854056,30.314868236555068,78.0359146586518
"[226991529, 1043382903]",residential,,50.96475477167368,1.0192950954334736,30.314868236555068,78.0359146586518
226991544,residential,,65.40234527124338,1.3080469054248676,30.31372905000128,78.0347941500248
1126074916,residential,,74.50710510604388,1.4901421021208776,30.31381520053082,78.03439989991026
1126074916,residential,,74.62469449256216,1.4924938898512432,30.31381520053082,78.03439989991026
1290148364,tertiary,,41.25558117095196,0.8251116234190392,30.314714890039966,78.03387045319876
1290148364,tertiary,,32.214225548890035,0.6442845109778007,30.314714890039966,78.03387045319876
"[226991544, 1043382901]",residential,,58.54748850432693,1.1709497700865386,30.314963870493983,78.03461051606851
"[226991544, 1043382901]",residential,,70.20175732441524,1.4040351464883047,30.314963870493983,78.03461051606853
726637506,primary,Gandhi Road,54.405137236104885,1.0881027447220977,30.315955728252906,78.03552364197095
"[726637506, 103013674]","['tertiary', 'primary']",Gandhi Road,32.40844659870268,0.6481689319740537,30.31598709075954,78.03408364568084
103013669,tertiary,,54.42116421961012,1.0884232843922024,30.31592825008905,78.03382884961589
725791120,residential,,33.33021983677263,0.6666043967354526,30.314603501605912,78.03107605410727
725791120,residential,,54.53440317631091,1.0906880635262182,30.314603501605912,78.03107605410727
226993444,residential,,57.35085192640733,1.1470170385281466,30.315233195092492,78.032095977689
226993444,residential,,65.46051401586672,1.3092102803173344,30.315233195092503,78.032095977689
226934892,residential,,51.42455933996464,1.0284911867992927,30.316046124882323,78.03091245816941
226934892,residential,,32.091000063346236,0.6418200012669247,30.316046124882323,78.03091245816941
1293037862,primary,Gandhi Road,65.6886062340589,1.313772124681178,30.316359395792997,78.03306113470704
481194954,primary,Gandhi Road,70.46475293743673,1.4092950587487345,30.31646985538226,78.03275423677186
1293037862,primary,Gandhi Road,58.13689846325789,1.1627379692651578,30.316449095920504,78.03198738397326
726637505,primary,Saharanpur road,65.78009925432612,1.3156019850865224,30.31648277621573,78.03108421768562
"[725791112, 725791113, 1214954243]",residential,,35.71806731220421,0.7143613462440843,30.31632431878651,78.02954538825968
"[725791112, 725791113, 1214954243]",residential,,62.674371301752,1.25348742603504,30.31632431878651,78.02954538825968
570838649,residential,,49.046702596209755,0.9809340519241951,30.316700850007383,78.03051689997116
570838649,residential,,56.11358188170584,1.1222716376341169,30.316700850007383,78.03051689997116
226934893,residential,,31.97400662220597,0.6394801324441194,30.31677755002233,78.02915274996896
226934893,residential,,71.46860576496373,1.4293721152992744,30.31677755002233,78.02915274996896
726637505,primary,Saharanpur road,60.5132629600821,1.210265259201642,30.31677409154802,78.02993264700407
226934893,residential,,69.36504426420187,1.3873008852840374,30.31691930010825,78.02938409984526
226934893,residential,,57.59157765444951,1.1518315530889902,30.31691930010825,78.02938409984526
570838649,residential,,71.69022515195856,1.433804503039171,30.316956341812528,78.03037052553171
481194954,primary,Gandhi Road,60.661990794572375,1.2132398158914475,30.31608720094604,78.03508870038067
481194954,primary,Gandhi Road,42.828675571462924,0.8565735114292585,30.316201169834752,78.0342866113317
1293037863,tertiary,,57.31683310623145,1.146336662124629,30.316236000001595,78.03397144999443
481194954,primary,Gandhi Road,56.961014627984255,1.139220292559685,30.316324262077263,78.03374304620199
722392760,residential,,26.129790747946437,0.5225958149589287,30.316631850630834,78.03410079317452
722392760,residential,,45.78811125972226,0.9157622251944452,30.316631850630827,78.03410079317452
108460874,residential,,41.073308000436924,0.8214661600087385,30.31660490004403,78.03337040027071
108460874,residential,,27.896305310439022,0.5579261062087805,30.31660490004403,78.03337040027071
481196997,residential,Geeta B hawan Lane,66.08154854208324,1.3216309708416647,30.317135850244533,78.03534359936583
481196997,residential,Geeta B hawan Lane,36.275730000594706,0.7255146000118942,30.317135850244533,78.03534359936583
358494875,residential,Maliyan Street,33.638864256564254,0.6727772851312851,30.316579550010292,78.03205574997676
358494875,residential,Maliyan Street,39.614416855742554,0.7922883371148511,30.316579550010292,78.03205574997676
"[1225574873, 481194954]",primary,"['Saharanpur road', 'Gandhi Road']",51.149323719165785,1.0229864743833157,30.31655999729798,78.0312419568638
358494875,residential,Maliyan Street,68.81224011493549,1.3762448022987097,30.316708879694957,78.03217906388069
358494875,residential,Maliyan Street,27.210222828731624,0.5442044565746325,30.316708879694957,78.03217906388069
1194197436,residential,,43.51874196542308,0.8703748393084617,30.316793200159406,78.03188470037277
1194197436,residential,,36.003157605816774,0.7200631521163355,30.316793200159406,78.03188470037277
723103442,residential,,37.58353751590024,0.7516707503180048,30.317058882815907,78.0325924964278
723103442,residential,,54.278765906393936,1.0855753181278787,30.317058882815907,78.03259249642778
358494875,residential,Maliyan Street,30.152270382365952,0.6030454076473191,30.317126280266464,78.03236557235041
570838649,residential,,28.296512663502384,0.5659302532700476,30.316956341812535,78.03037052553172
1225574873,primary,Saharanpur road,25.37580158103689,0.5075160316207378,30.317054979048784,78.0296874414526
726637505,primary,Saharanpur road,27.50223381570251,0.5500446763140502,30.317262538770866,78.02924399800763
570838649,residential,,34.7498482521288,0.694996965042576,30.31750511317458,78.02983052378599
570838649,residential,,31.55172586308567,0.6310345172617134,30.31750511317458,78.02983052378599
723121376,residential,,36.37494087416209,0.7274988174832419,30.31752531628719,78.03057050476829
723121376,residential,,53.75464749493497,1.0750929498986994,30.317525316287195,78.03057050476829
1225574874,tertiary,Kanwali Road,25.82453409504979,0.5164906819009958,30.31753740000229,78.02895284999039
226824081,tertiary,Kanwali Road,59.05281960336739,1.1810563920673478,30.317630600001536,78.02898804999133
226824081,tertiary,Kanwali Road,35.459338528604,0.70918677057208,30.317630600001536,78.02898804999133
226823422,residential,,58.89427609223312,1.1778855218446624,30.317042900320605,78.03585804915299
226823422,residential,,61.692118825120346,1.233842376502407,30.317042900320605,78.03585804915299
226823419,residential,Raja road,70.89206872246464,1.4178413744492928,30.317165150872437,78.03661175102465
226823419,residential,Raja road,31.018182573278114,0.6203636514655623,30.317165150872437,78.03661175102465
709528543,residential,,64.63651588940536,1.292730317788107,30.317449504133215,78.03735661839379
709528543,residential,,64.57379116128436,1.2914758232256873,30.317449504133215,78.03735661839379
226823419,residential,Raja road,68.31644743388414,1.3663289486776828,30.31746420015132,78.03590925024027
226823419,residential,Raja road,61.70815972417276,1.2341631944834552,30.31746420015132,78.03590925024027
481196997,residential,Geeta B hawan Lane,70.92515288281463,1.4185030576562925,30.317488300020475,78.0356358499421
226823422,residential,,35.04457315939927,0.7008914631879855,30.317798261213433,78.03637006541278
403078324,residential,,73.38603552502043,1.4677207105004086,30.314947227096283,78.03745750607415
403078324,residential,,59.47203633317226,1.1894407266634452,30.314947227096283,78.03745750607415
1290148365,residential,Tyagi Road,49.144404978743616,0.9828880995748723,30.314967250006077,78.0371656999769
1290148365,residential,Tyagi Road,32.178396168345344,0.6435679233669068,30.314967250006077,78.0371656999769
403078322,residential,,64.23820476836488,1.2847640953672976,30.314999650238036,78.03687420026948
403078322,residential,,47.6443285483912,0.952886570967824,30.314999650238036,78.03687420026948
1290148365,residential,Tyagi Road,56.11186645576264,1.1222373291152528,30.31531610012503,78.0373521995263
1290148365,residential,Tyagi Road,41.77765810609222,0.8355531621218444,30.31531610012503,78.0373521995263
1154894156,secondary,Haridwar Road,66.16046258327239,1.323209251665448,30.31552044731682,78.03783381103807
1154894155,secondary,Haridwar Road,51.66868486531173,1.0333736973062346,30.315597068446685,78.03788623382862
226990525,secondary,Haridwar Road,44.54834025663344,0.8909668051326688,30.314578158731358,78.04442452478625
709528539,residential,,31.769002554092694,0.6353800510818539,30.31472655039352,78.04500374894884
709528539,residential,,66.68345572112948,1.3336691144225896,30.31472655039352,78.04500374894884
226990525,secondary,Haridwar Road,25.906206675231807,0.5181241335046362,30.31486371432289,78.04391021272268
226990525,secondary,Haridwar Road,43.90715776507373,0.8781431553014746,30.31486371432289,78.04391021272268
1043365446,residential,,70.51648215423796,1.4103296430847594,30.31511140033773,78.04434719903539
1043365446,residential,,73.29668474834551,1.4659336949669102,30.31511140033773,78.04434719903539
226990525,secondary,Haridwar Road,32.17395393991918,0.6434790787983836,30.315113650248016,78.04346790042652
226990525,secondary,Haridwar Road,53.16943660147654,1.0633887320295308,30.315113650248016,78.04346790042652
1108581013,residential,,57.78614729167615,1.155722945833523,30.31723571195525,78.04408910174426
1154894156,secondary,Haridwar Road,40.7958357891159,0.815916715782318,30.315624800002524,78.03747730000651
726637508,primary,Gandhi Road,39.48180143862232,0.7896360287724464,30.31567320001815,78.03751609998405
1154894156,secondary,Haridwar Road,54.29678798054325,1.085935759610865,30.31569715000352,78.03741515001659
726637506,primary,Gandhi Road,45.40283216162286,0.9080566432324572,30.31569838031598,78.0369488293297
1154894155,secondary,Haridwar Road,41.4051240122834,0.828102480245668,30.315733600003284,78.03755035001127
481194954,primary,Gandhi Road,38.983459286440834,0.7796691857288167,30.315757550018606,78.03744939999386
481194954,primary,Gandhi Road,67.4462165932546,1.348924331865092,30.315775621596554,78.03701797129901
481194954,primary,Gandhi Road,69.49209049778015,1.3898418099556031,30.315938164942978,78.03612692014946
726637508,primary,Gandhi Road,67.14790595710807,1.3429581191421613,30.31614426550893,78.03803568622308
634670766,residential,,43.91535452810187,0.8783070905620375,30.316120300043895,78.03673564973484
226990525,secondary,Haridwar Road,40.25154284775769,0.8050308569551538,30.315341652101466,78.04286098313533
47434021,tertiary,,29.272846790489766,0.5854569358097953,30.315835401262095,78.04231730809404
47434021,tertiary,,31.707902715271075,0.6341580543054215,30.315835401262095,78.04231730809404
1124114737,residential,,29.761414548352327,0.5952282909670465,30.316379575801452,78.04154624382868
1124114737,residential,,51.553589022058944,1.0310717804411789,30.316379575801452,78.04154624382868
1124114736,residential,,32.93950786920611,0.6587901573841222,30.316557250205854,78.04174639832141
1124114736,residential,,72.05217456150392,1.4410434912300785,30.316557250205854,78.04174639832141
1124114736,residential,,33.54135693342682,0.6708271386685364,30.3165904057595,78.04118211361506
1124114736,residential,,60.99141202777869,1.2198282405555738,30.3165904057595,78.04118211361506
47434021,tertiary,,66.07807627504118,1.3215615255008237,30.31707473881221,78.04202910063518
634670766,residential,,55.294608623662754,1.105892172473255,30.316120300043895,78.03673564973484
47434023,primary,Gandhi Road,53.22506801130324,1.064501360226065,30.316163436584095,78.03793667451748
358494882,residential,,42.58164703631104,0.8516329407262208,30.31644350000858,78.03676265001693
358494882,residential,,70.51283380481875,1.410256676096375,30.31644350000858,78.03676265001693
1043382899,residential,,42.09761868460684,0.8419523736921368,30.316494214203246,78.03575825182782
1043382899,residential,,42.83548732744313,0.8567097465488627,30.316494214203246,78.03575825182782
726141454,residential,,35.005252404444406,0.7001050480888882,30.316570649957715,78.03637580966227
358494882,residential,,53.8635699322686,1.077271398645372,30.316610400147564,78.03650445029143
726141454,residential,,32.714123890594784,0.6542824778118957,30.316570649957715,78.03637580966227
358494882,residential,,54.75974200750654,1.0951948401501308,30.316610400147564,78.03650445029143
226990525,secondary,Haridwar Road,53.2937123106396,1.065874246212792,30.31545456550454,78.03835447189459
226990525,secondary,Haridwar Road,44.42591588749738,0.8885183177499476,30.31545456550454,78.03835447189459
101517418,tertiary,Court Road,74.23959107767871,1.4847918215535743,30.31577660051116,78.0391726486916
101517418,tertiary,Court Road,73.77201895857957,1.4754403791715913,30.31577660051116,78.0391726486916
726637507,residential,Raja road,39.843822962255146,0.796876459245103,30.31636551829893,78.03899180759879
726637507,residential,Raja road,37.399826357428154,0.747996527148563,30.316365518298923,78.03899180759879
101517418,tertiary,Court Road,49.33137053584392,0.9866274107168783,30.316704660762408,78.04007556675623
101517418,tertiary,Court Road,61.03061988606597,1.2206123977213195,30.316704660762408,78.04007556675623
726637508,primary,Gandhi Road,43.451222710360256,0.8690244542072051,30.317107488859673,78.03907661183206
47434023,primary,Gandhi Road,31.535367728038636,0.6307073545607728,30.317120257057113,78.03895363825109
723123896,residential,,31.23333854249645,0.624666770849929,30.316693000116103,78.03695934955046
723123896,residential,,45.14821186609513,0.9029642373219026,30.316693000116103,78.03695934955046
226823419,residential,Raja road,52.972284700970064,1.0594456940194013,30.316757851149465,78.03777765117978
226823419,residential,Raja road,73.17519391543046,1.4635038783086092,30.316757851149465,78.03777765117978
358494882,residential,,53.687984366996666,1.0737596873399333,30.31682510005007,78.03617505010118
358494882,residential,,29.08517730369719,0.5817035460739438,30.31682510005007,78.03617505010118
226823419,residential,Raja road,68.58395671319909,1.3716791342639816,30.31696085001048,78.03715945000856
226823419,residential,Raja road,40.83182847533589,0.8166365695067178,30.31696085001048,78.03715945000856
358494882,residential,,31.41420870439348,0.6282841740878696,30.31694380001391,78.03599005002565
358494882,residential,,72.57925569159396,1.4515851138318792,30.31694380001391,78.03599005002565
1108581013,residential,,39.39595299178082,0.7879190598356163,30.31723571195525,78.04408910174426
101517417,tertiary,Amritkaur Road,63.58680938582937,1.2717361877165874,30.317688866456766,78.04545008476487
101517417,tertiary,Amritkaur Road,64.77445327140985,1.295489065428197,30.317688866456766,78.04545008476487
101517417,tertiary,Amritkaur Road,36.88112453047335,0.737622490609467,30.318326600739166,78.04444535171321
101517417,tertiary,Amritkaur Road,53.6719611709348,1.073439223418696,30.318326600739166,78.04444535171321
1095307474,residential,,42.76897934192013,0.8553795868384027,30.318743275416125,78.04545518992474
1095307474,residential,,70.91574608426374,1.4183149216852748,30.31874327541612,78.04545518992474
101517417,tertiary,Amritkaur Road,73.16683827940406,1.4633367655880813,30.318797150079988,78.04382055018533
101517417,tertiary,Amritkaur Road,64.75176451602896,1.295035290320579,30.318797150079988,78.04382055018533
101517417,tertiary,Amritkaur Road,74.876713753969,1.49753427507938,30.318951900008653,78.04361505002005
47434021,tertiary,,71.4083702727814,1.428167405455628,30.31707473881221,78.04202910063518
101517418,tertiary,Court Road,50.542839982218055,1.0108567996443611,30.317684700593258,78.04084684866295
101517418,tertiary,Court Road,65.02522616547365,1.3005045233094732,30.317684700593258,78.04084684866295
47434021,tertiary,,44.89494128727495,0.8978988257454991,30.317772947157902,78.04149853733533
47434021,tertiary,,27.065312746094428,0.5413062549218886,30.317772947157902,78.04149853733533
1094720235,residential,,28.449496895660896,0.568989937913218,30.31822851492119,78.04277899364082
1094720235,residential,,74.96100860662509,1.4992201721325018,30.31822851492119,78.04277899364082
101517418,tertiary,Court Road,61.75382738991249,1.2350765477982497,30.318807132376868,78.04148431841293
101517418,tertiary,Court Road,67.53115016219687,1.3506230032439372,30.318807132376868,78.04148431841293
726108066,residential,,74.66281227757085,1.4932562455514171,30.319456350231235,78.04106354148325
359172887,tertiary,,26.532303581423573,0.5306460716284714,30.317410314919705,78.04005692547848
359172887,tertiary,,70.22773766957133,1.4045547533914267,30.317410314919705,78.04005692547848
359172887,tertiary,,69.1369517181919,1.382739034363838,30.317649550008362,78.03961315001177
359172887,tertiary,,36.82832318630669,0.7365664637261338,30.317649550008362,78.03961315001177
726637508,primary,Gandhi Road,71.096237837032,1.4219247567406401,30.31854450336756,78.0399785944277
47434023,primary,Gandhi Road,72.48950269098485,1.449790053819697,30.318959263890356,78.04000920186547
1096630331,residential,,57.81736322315793,1.1563472644631587,30.319996652696638,78.03915548178136
1096630331,residential,,25.580734530738003,0.5116146906147601,30.31999665269663,78.03915548178136
726637508,primary,Gandhi Road,72.40895219060289,1.4481790438120576,30.320093317118474,78.04064862759326
226823420,residential,Dispensary Road,44.486901318667584,0.8897380263733518,30.320190526148064,78.03842141213664
725781551,residential,,51.357598522935334,1.0271519704587067,30.309725850020012,78.01712560000429
321998272,residential,,61.42061293804842,1.2284122587609685,30.30973570000765,78.01700770000367
321998272,residential,,31.076933400978696,0.6215386680195739,30.30973570000765,78.01700770000367
321998272,residential,,30.568270232798806,0.6113654046559761,30.3097731054555,78.0161712855541
321998272,residential,,66.03201220407696,1.3206402440815392,30.3097731054555,78.0161712855541
321998272,residential,,42.223061805446115,0.8444612361089223,30.30979096351389,78.01670213215102
321998272,residential,,53.99030912699063,1.0798061825398126,30.30979096351389,78.01670213215102
321998272,residential,,47.0950671207231,0.941901342414462,30.30982000002108,78.01636759999195
321998272,residential,,29.746350032358976,0.5949270006471795,30.30982000002108,78.01636759999195
725781550,residential,,58.006005686089566,1.1601201137217914,30.30999041816617,78.01724297562414
725781550,residential,,60.79945191619673,1.2159890383239347,30.30999041816617,78.01724297562414
321998270,residential,,58.14797868864952,1.1629595737729905,30.310078347520573,78.01701695234031
321998270,residential,,53.48914276122889,1.0697828552245778,30.310078347520573,78.01701695234031
321998268,residential,,48.5675020825488,0.971350041650976,30.310209625304733,78.01648579533801
321998268,residential,,37.53557395059315,0.750711479011863,30.310209625304733,78.01648579533801
725767456,residential,,38.634229804124224,0.7726845960824845,30.310203414656527,78.01557572770369
